Category Identifier;Category Name;Category Path;Category Name (de);Category Name (en);Category Path (en)
bfc64c42-a80a-4ca5-83c6-b6d81b4347f1;Bird (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Bird (machine-generated)";Bird (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Bird (machine-generated)"
190034d4-940d-4004-89a6-5d9f6a8a5496;Second formation (further formation);Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Education + Science + Culture\Second formation (further formation);Second formation (further formation);Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Education + Science + Culture\Second formation (further formation)
8476101a-f158-4759-961d-0905f141dd57;Fuelling;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Transport\Air traffic\Fuelling;Fuelling;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Transport\Air traffic\Fuelling
4f037367-a2f9-44e4-b122-f67484f04eca;Chocolate (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Chocolate (machine-generated)";Chocolate (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Chocolate (machine-generated)"
f0734acf-748c-4445-8364-efd2908da4a0;Air Force (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Air Force (machine-generated)";Air Force (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Air Force (machine-generated)"
aa022939-7c51-486f-a240-f8cc8714880f;Convair CV-240-11, HB-IRS Glarus;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Convair\Convair CV-240-11, HB-IRS Glarus;Convair CV-240-11, HB-IRS Glarus;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Convair\Convair CV-240-11, HB-IRS Glarus
6b87a76a-137a-4a8d-b6a4-ea4d666e076b;Conference room (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Conference room (machine-generated)";Conference room (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Conference room (machine-generated)"
566d706f-7b8e-4ce6-8010-4b8e599b786d;Cockpit, Bord engineers;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Transport\Air traffic\Cockpit, Bord engineers;Cockpit, Bord engineers;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Transport\Air traffic\Cockpit, Bord engineers
86878cfe-c003-4af0-8340-aa0e83f0211c;Many (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Many (machine-generated)";Many (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Many (machine-generated)"
5ce0001f-dd4a-4d95-bfb4-3a3dc57e9c89;Room (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Room (machine-generated)";Room (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Room (machine-generated)"
847a6626-e8c9-44fe-bc16-78ae9b00c02c;Stairs;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircraft components\Stairs;Stairs;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircraft components\Stairs
416f650e-ddcc-45e7-937f-69d000d42d72;Mooring (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Mooring (machine-generated)";Mooring (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Mooring (machine-generated)"
645dbfc7-98e1-40af-a7b3-4f973dd65538;Airbus (airplane) (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Airbus (airplane) (machine-generated)";Airbus (airplane) (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Airbus (airplane) (machine-generated)"
810bd695-b335-448c-9b40-557256606625;Cockpit (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Cockpit (machine-generated)";Cockpit (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Cockpit (machine-generated)"
ffba0cfe-4bb3-4f3f-8ed3-2589020ce0e5;Tower;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Buidlings for transport\Airport\Tower;Tower;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Buidlings for transport\Airport\Tower
50c06da6-d646-44fc-ab67-53d0dbe5b829;Office + Administration;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Working life\Office + Administration;Office + Administration;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Working life\Office + Administration
d3eb50b5-a6e5-4441-92c3-489027016871;City (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\City (machine-generated)";City (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\City (machine-generated)"
ea96ec4f-3f39-4fa4-aa2c-a8395b392213;Propeller-driven aircraft;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircrafts\Propeller-driven aircraft;Propeller-driven aircraft;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircrafts\Propeller-driven aircraft
351ae059-5dcf-4d9f-9f1d-353ff767d8dc;Aerodrome Dübendorf;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Airports + Aerodromes\Aerodrome Dübendorf;Aerodrome Dübendorf;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Airports + Aerodromes\Aerodrome Dübendorf
fd6e6c26-a71c-49cd-88cf-bfa8573feb73;Entdeckungsreise (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Entdeckungsreise (machine-generated)";Entdeckungsreise (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Entdeckungsreise (machine-generated)"
e24c6787-4fcb-47d9-97b6-a25653f17bcf;In-flight service building;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Buidlings for transport\Airport\In-flight service building;In-flight service building;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Buidlings for transport\Airport\In-flight service building
5f58b7d9-4e65-4f8c-b3ec-4d074bcc4070;Dübendorf;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Political geography\Switzerland\Zurich, canton\Dübendorf;Dübendorf;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Political geography\Switzerland\Zurich, canton\Dübendorf
13259ed2-0be4-47db-bc42-50db1641398e;Travel (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Travel (machine-generated)";Travel (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Travel (machine-generated)"
0075cb14-bcc8-439d-a6a6-0d5260d7dd5d;Tails + Flight control surfaces;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircraft components\Tails + Flight control surfaces;Tails + Flight control surfaces;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircraft components\Tails + Flight control surfaces
bcf56243-5e0a-4591-980d-2a83fc29567d;McDonnell Douglas DC-8-62, HB-IDF Zürich;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\McDonnell Douglas\McDonnell Douglas DC-8-62, HB-IDF Zürich;McDonnell Douglas DC-8-62, HB-IDF Zürich;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\McDonnell Douglas\McDonnell Douglas DC-8-62, HB-IDF Zürich
f687400f-e009-4efa-85b8-b2891e17a35e;Conveying machinery;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Objects + Machines\Machinery by purpose\Conveying machinery;Conveying machinery;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Objects + Machines\Machinery by purpose\Conveying machinery
61b0f530-c8de-4edf-b215-0f15b0a36532;"Douglas DC-6 ";"Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-6 ";"Douglas DC-6 ";"Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-6 "
1e85b8c4-c9ff-408a-9f3b-d437b043524b;Child (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Child (machine-generated)";Child (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Child (machine-generated)"
88642a59-74b2-4b4f-aee6-64e75ae9425e;Street (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Street (machine-generated)";Street (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Street (machine-generated)"
61e2cb6c-4bd6-487e-93d5-2506337cb787;Maintenance + Servicing + Engine test;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Transport\Air traffic\Maintenance + Servicing + Engine test;Maintenance + Servicing + Engine test;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Transport\Air traffic\Maintenance + Servicing + Engine test
c96be7f9-51df-4501-8cfe-4f8652129dd2;Freigth and baggage services;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Transport\Air traffic\Freigth and baggage services;Freigth and baggage services;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Transport\Air traffic\Freigth and baggage services
ed9119b9-8964-47eb-985c-2fc3157dd69b;Motor cars, automobiles;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Transportation/Road vehicle\Motor cars, automobiles;Motor cars, automobiles;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Transportation/Road vehicle\Motor cars, automobiles
85ba29e3-4576-48ac-968c-dd178ff708a7;Reportagen;Asset\ETHBIB.Bildarchiv\You knew more! Thank you!\Reportagen;Reportagen;Asset\ETHBIB.Bildarchiv\You knew more! Thank you!\Reportagen
08897d07-a19a-42ec-8c8d-871ea491fc2d;low altitude (oblique);Asset\ETHBIB.Bildarchiv\Genre\Aerial photography\Oblique views\low altitude (oblique);low altitude (oblique);Asset\ETHBIB.Bildarchiv\Genre\Aerial photography\Oblique views\low altitude (oblique)
592162ee-1869-4716-80eb-49d9a7d623d0;Service (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Service (machine-generated)";Service (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Service (machine-generated)"
0b4f3aa1-9c46-443c-b7f2-c211005d1ff4;Douglas DC-6B;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-6B;Douglas DC-6B;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-6B
4696d908-1794-4451-8d4c-8116dcdaa70a;Airport Geneve-Cointrin;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Airports + Aerodromes\Airport Geneve-Cointrin;Airport Geneve-Cointrin;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Airports + Aerodromes\Airport Geneve-Cointrin
58176c59-357c-4f49-8771-cdd5c97e937b;Boeing 747 B;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Boeing\Boeing 747 B;Boeing 747 B;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Boeing\Boeing 747 B
c4a4dd98-3a6f-4ed6-af98-b55adfc39013;Research (excavations, exercise, surveys);Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Education + Science + Culture\Research (excavations, exercise, surveys);Research (excavations, exercise, surveys);Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Education + Science + Culture\Research (excavations, exercise, surveys)
a15e2d4d-0dd4-4b16-b4bf-dde8f2bf015c;Douglas C-47 B-5-DK DC-3 Freighter, HB-IRD;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas C-47 B-5-DK DC-3 Freighter, HB-IRD;Douglas C-47 B-5-DK DC-3 Freighter, HB-IRD;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas C-47 B-5-DK DC-3 Freighter, HB-IRD
787358a9-f810-47bd-ba07-09c9ce31da5e;Douglas DC-8;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-8;Douglas DC-8;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-8
a1e3d972-36d1-4e73-854a-8142d489d109;Suits + Costums + Uniforms;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Suits + Costums + Uniforms;Suits + Costums + Uniforms;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Suits + Costums + Uniforms
bdc2507f-7f5d-48e0-8542-b4588e724e7b;Stairs, Ramps, Lifts, Escalators;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Building parts, elements/details\Stairs, Ramps, Lifts, Escalators;Stairs, Ramps, Lifts, Escalators;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Building parts, elements/details\Stairs, Ramps, Lifts, Escalators
b905eb23-9ee8-46bd-a194-30715b2b658c;Propeller (airplane) (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Propeller (airplane) (machine-generated)";Propeller (airplane) (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Propeller (airplane) (machine-generated)"
c66e9fb7-938e-4388-9306-c1f438a09a71;Double decker (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Double decker (machine-generated)";Double decker (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Double decker (machine-generated)"
bc01789e-8ab6-4a15-92e8-163a3e499f35;Car (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Car (machine-generated)";Car (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Car (machine-generated)"
7cf37678-8408-4640-be2d-482e9e40159b;Portrait (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Portrait (machine-generated)";Portrait (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Portrait (machine-generated)"
fe47fa82-6086-4118-9b12-b90cb03e1a72;SNCASE (Société Nationale de Constructions Aéronautiques du Sud-Est);Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\SNCASE (Société Nationale de Constructions Aéronautiques du Sud-Est);SNCASE (Société Nationale de Constructions Aéronautiques du Sud-Est);Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\SNCASE (Société Nationale de Constructions Aéronautiques du Sud-Est)
9206157a-13f7-4b20-b792-0d98d03d8ac2;Office buildings + Office rooms;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Commercial buildings + Business buildings\Office buildings + Office rooms;Office buildings + Office rooms;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Commercial buildings + Business buildings\Office buildings + Office rooms
f6865a1f-d224-4625-ae20-311674c46785;Douglas DC-6B-1225, HB-IBO Bern;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-6B-1225, HB-IBO Bern;Douglas DC-6B-1225, HB-IBO Bern;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-6B-1225, HB-IBO Bern
c9bfb3f5-42d3-4c31-86a7-8f558cd161ad;Science (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Science (machine-generated)";Science (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Science (machine-generated)"
c11b30f7-2b1c-4e2c-a875-255dbc2d2a44;California;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Political geography\America\North America\United States\California\Long Beach;California;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Political geography\America\North America\United States\California\Long Beach
8886aa2c-1fb2-4e55-80d2-0bf186296e02;Long Beach;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Political geography\America\North America\United States\California\Long Beach;Long Beach;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Political geography\America\North America\United States\California\Long Beach
5e057f1b-962e-4d2a-b74c-1808280d8ced;Propellers;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircraft components\Propellers;Propellers;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircraft components\Propellers
5fac7dfa-1585-423c-900d-2bbdc40e9848;Douglas DC-7C-1229 C Seven Seas, HB-IBK Zürich;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-7C-1229 C Seven Seas, HB-IBK Zürich;Douglas DC-7C-1229 C Seven Seas, HB-IBK Zürich;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-7C-1229 C Seven Seas, HB-IBK Zürich
93d626d3-2df7-4551-aa58-c6a89dec786b;Delicacies (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Delicacies (machine-generated)";Delicacies (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Delicacies (machine-generated)"
82e7f0dd-efc4-417e-8bc1-32aac6194c8c;Window (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Window (machine-generated)";Window (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Window (machine-generated)"
b8fdd1bf-85cf-4c34-a2e1-d5caedd4756d;Parking place;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Buidlings for transport\Airport\Parking place;Parking place;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Buidlings for transport\Airport\Parking place
640731e5-d54a-44ca-a25b-8cbc4b603e66;Marine (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Marine (machine-generated)";Marine (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Marine (machine-generated)"
c166f6f1-fd2d-4dc7-adf6-bc08e705a4be;Weapon (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Weapon (machine-generated)";Weapon (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Weapon (machine-generated)"
de6c1c7b-1f73-4d5a-84f2-4168f819879c;Sao Paulo, city;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Political geography\America\South America\Brasil\Sao Paulo, state\Sao Paulo, city;Sao Paulo, city;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Political geography\America\South America\Brasil\Sao Paulo, state\Sao Paulo, city
676b5263-2ce1-4c5a-9615-a338ce87175e;Several (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Several (machine-generated)";Several (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Several (machine-generated)"
b27a850d-c251-4391-84ec-82e4924b7ea1;Turbine (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Turbine (machine-generated)";Turbine (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Turbine (machine-generated)"
b897d367-329d-4437-8bd4-619b8575f47c;Airfoils;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircraft components\Airfoils;Airfoils;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircraft components\Airfoils
4b74515e-9221-4cd6-a215-e32cbe1e456d;Beach (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Beach (machine-generated)";Beach (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Beach (machine-generated)"
c036ecde-a5b4-45e7-95d7-e74cdfe7e731;Runway (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Runway (machine-generated)";Runway (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Runway (machine-generated)"
c0f08837-0d25-4c20-a26f-ba4cbbd5756d;School (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\School (machine-generated)";School (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\School (machine-generated)"
7a7e8396-28c7-4eb2-a2d4-b7c5dd017306;Wire (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Wire (machine-generated)";Wire (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Wire (machine-generated)"
fdc15814-bd6a-4bb0-b0ba-b2e945d746bb;Engine dynamometer;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Buidlings for transport\Airport\Engine dynamometer;Engine dynamometer;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Buidlings for transport\Airport\Engine dynamometer
5a98b8e2-6a10-41a7-b119-8d0786c22735;ZH;Asset\ETHBIB.Bildarchiv\Do you know more?\Geografika\ZH;ZH;Asset\ETHBIB.Bildarchiv\Do you know more?\Geografika\ZH
8ffff56c-3c81-46eb-8613-ccc7cd2c1676;Sud-Aviation SE-210 Caravelle III, HB-ICY Lausanne;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Sud Aviation\Sud-Aviation SE-210 Caravelle III, HB-ICY Lausanne;Sud-Aviation SE-210 Caravelle III, HB-ICY Lausanne;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Sud Aviation\Sud-Aviation SE-210 Caravelle III, HB-ICY Lausanne
f1d03337-10e9-47e6-a074-d9ec6482f91e;Pool (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Pool (machine-generated)";Pool (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Pool (machine-generated)"
77a3ee99-b602-44b1-95cd-9a0300205fe7;Shops, Stores, Trade premises;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Commercial buildings + Business buildings\Shops, Stores, Trade premises;Shops, Stores, Trade premises;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Commercial buildings + Business buildings\Shops, Stores, Trade premises
c6593e43-96e9-4d4f-a827-9bdb6c8fe513;Panair do Brasil;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Airline companies\Panair do Brasil;Panair do Brasil;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Airline companies\Panair do Brasil
4b06175f-fc14-4e99-8b8b-37dfe1f9113b;Company events;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Working life\Company events;Company events;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Working life\Company events
0a8f3275-9bd4-4258-81e0-5c2e9d37621c;Athens;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Political geography\Europe without Switzerland\Greece\Attica\Athens;Athens;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Political geography\Europe without Switzerland\Greece\Attica\Athens
95f3919c-0601-4a88-845b-ec4fc12be5d1;Waters (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Waters (machine-generated)";Waters (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Waters (machine-generated)"
